time,room,h_interface,T_upper,T_lower
57,2F_Room1,3.0,300.0,295.0885240272053
58,2F_Room1,3.0,300.0,295.11165373133133
59,2F_Room1,3.0,300.0,295.13451284320246
60,2F_Room1,3.0,300.0,295.1571063947132
61,2F_Room1,3.0,300.0,295.17943928994686
62,2F_Room1,3.0,300.0,295.2015163092802
63,2F_Room1,3.0,300.0,295.2233421133285
64,2F_Room1,3.0,300.0,295.2449212467395
65,2F_Room1,3.0,300.0,295.266258141842
66,2F_Room1,3.0,300.0,295.28735712215575
67,2F_Room1,3.0,300.0,295.30822240576964
68,2F_Room1,3.0,300.0,295.3288581085928
69,2F_Room1,3.0,300.0,295.3492682474849
70,2F_Room1,3.0,300.0,295.36945674327086
71,2F_Room1,3.0,300.0,295.3894274236448
72,2F_Room1,3.0,300.0,295.40918402596793
73,2F_Room1,3.0,300.0,295.42873019996506
74,2F_Room1,3.0,300.0,295.44806951032393
75,2F_Room1,3.0,300.0,295.4672054392016
76,2F_Room1,3.0,300.0,295.48614138864167
77,2F_Room1,3.0,300.0,295.5048806829059
78,2F_Room1,3.0,300.0,295.52342657072404
79,2F_Room1,3.0,300.0,295.54178222746526
80,2F_Room1,3.0,300.0,295.5599507572339
81,2F_Room1,3.0,300.0,295.5779351948931
82,2F_Room1,3.0,300.0,295.5957385080193
83,2F_Room1,3.0,300.0,295.61336359878965
84,2F_Room1,3.0,300.0,295.630813305806
85,2F_Room1,3.0,300.0,295.64809040585715
86,2F_Room1,3.0,300.0,295.6651976156222
87,2F_Room1,3.0,300.0,295.6821375933174
88,2F_Room1,3.0,300.0,295.69891294028815
89,2F_Room1,3.0,300.0,295.7155262025491
90,2F_Room1,3.0,300.0,295.7319798722734
91,2F_Room1,3.0,300.0,295.7482763892343
92,2F_Room1,3.0,300.0,295.7644181421992
93,2F_Room1,3.0,300.0,295.78040747027944
94,2F_Room1,3.0,300.0,295.7962466642371
95,2F_Room1,3.0,300.0,295.81193796775
96,2F_Room1,3.0,300.0,295.8274835786366
97,2F_Room1,3.0,300.0,295.84288565004266
98,2F_Room1,3.0,300.0,295.85814629159097
99,2F_Room1,3.0,300.0,295.8732675704949
100,2F_Room1,3.0,300.0,295.8882515126377
101,2F_Room1,3.0,300.0,295.9031001036189
102,2F_Room1,3.0,300.0,295.9178152897683
103,2F_Room1,3.0,300.0,295.9323989791295
104,2F_Room1,3.0,300.0,295.9468530424133
105,2F_Room1,3.0,300.0,295.9611793139226
106,2F_Room1,3.0,300.0,295.97537959245
107,2F_Room1,3.0,300.0,295.9894556421477
108,2F_Room1,3.0,300.0,296.0034091933727
109,2F_Room1,3.0,300.0,296.0172419435065
110,2F_Room1,3.0,300.0,296.030955557751
111,2F_Room1,3.0,300.0,296.0445516699008
112,2F_Room1,3.0,300.0,296.0580318830937
113,2F_Room1,3.0,300.0,296.07139777053925
114,2F_Room1,3.0,300.0,296.0846508762262
115,2F_Room1,3.0,300.0,296.09779271561
116,2F_Room1,3.0,300.0,296.1108247762807
117,2F_Room1,3.0,300.0,296.12374851861176
118,2F_Room1,3.0,300.0,296.136565376391
119,2F_Room1,3.0,300.0,296.1492767574334
120,2F_Room1,3.0,300.0,296.16188404417744
121,2F_Room1,3.0,300.0,296.17438859426403
122,2F_Room1,3.0,300.0,296.18679174110036
123,2F_Room1,3.0,300.0,296.1990947944077
124,2F_Room1,3.0,300.0,296.2112990407544
125,2F_Room1,3.0,300.0,296.2234057440745
126,2F_Room1,3.0,300.0,296.23541614617216
127,2F_Room1,3.0,300.0,296.2473314672124
128,2F_Room1,3.0,300.0,296.259152906199
129,2F_Room1,3.0,300.0,296.2708816414394
130,2F_Room1,3.0,300.0,296.28251883099733
131,2F_Room1,3.0,300.0,296.2940656131334
132,2F_Room1,3.0,300.0,296.30552310673426
133,2F_Room1,3.0,300.0,296.31689241173035
134,2F_Room1,3.0,300.0,296.3281746095029
135,2F_Room1,3.0,300.0,296.3393707632803
136,2F_Room1,3.0,300.0,296.350481918524
137,2F_Room1,3.0,300.0,296.36150910330514
138,2F_Room1,3.0,300.0,296.3724533286707
139,2F_Room1,3.0,300.0,296.38331558900103
140,2F_Room1,3.0,300.0,296.39409686235786
141,2F_Room1,3.0,300.0,296.40479811082366
142,2F_Room1,3.0,300.0,296.41542028083256
143,2F_Room1,3.0,300.0,296.42596430349295
144,2F_Room1,3.0,300.0,296.4364310949018
145,2F_Room1,3.0,300.0,296.44682155645165
146,2F_Room1,3.0,300.0,296.4571365751295
147,2F_Room1,3.0,300.0,296.46737702380864
148,2F_Room1,3.0,300.0,296.47754376153347
149,2F_Room1,3.0,300.0,296.4876376337969
150,2F_Room1,3.0,300.0,296.49765947281156
151,2F_Room1,3.0,300.0,296.507610097774
152,2F_Room1,3.0,300.0,296.5174903151228
153,2F_Room1,3.0,300.0,296.52730091879056
154,2F_Room1,3.0,300.0,296.5370426904495
155,2F_Room1,3.0,300.0,296.54671639975146
156,2F_Room1,3.0,300.0,296.5563228045624
157,2F_Room1,3.0,300.0,296.5658626511911
158,2F_Room1,3.0,300.0,296.5753366746124
159,2F_Room1,3.0,300.0,296.58474559868574
160,2F_Room1,3.0,300.0,296.594090136368
161,2F_Room1,3.0,300.0,296.6033709899216
162,2F_Room1,3.0,300.0,296.6125888511182
163,2F_Room1,3.0,300.0,296.62174440143707
164,2F_Room1,3.0,300.0,296.6308383122594
165,2F_Room1,3.0,300.0,296.639871245058
166,2F_Room1,3.0,300.0,296.6488438515824
167,2F_Room1,3.0,300.0,296.65775677404054
168,2F_Room1,3.0,300.0,296.66661064527545
169,2F_Room1,3.0,300.0,296.6754060889387
170,2F_Room1,3.0,300.0,296.68414371965946
171,2F_Room1,3.0,300.0,296.69282414321003
172,2F_Room1,3.0,300.0,296.7014479566678
173,2F_Room1,3.0,300.0,296.7100157485732
174,2F_Room1,3.0,300.0,296.71852809908484
175,2F_Room1,3.0,300.0,296.72698558013064
176,2F_Room1,3.0,300.0,296.73538875555585
177,2F_Room1,3.0,300.0,296.74373818126804
178,2F_Room1,3.0,300.0,296.75203440537877
179,2F_Room1,3.0,300.0,296.7602779683421
180,2F_Room1,3.0,300.0,296.7684694030904
181,2F_Room1,3.0,300.0,296.77660923516703
182,2F_Room1,3.0,300.0,296.7846979828562
183,2F_Room1,3.0,300.0,296.79273615731023
184,2F_Room1,3.0,300.0,296.800724262674
185,2F_Room1,3.0,300.0,296.80866279620665
186,2F_Room1,3.0,300.0,296.8165522484009
187,2F_Room1,3.0,300.0,296.82439310309996
188,2F_Room1,3.0,300.0,296.8321858376117
189,2F_Room1,3.0,300.0,296.83993092282054
190,2F_Room1,3.0,300.0,296.8476288232973
191,2F_Room1,3.0,300.0,296.85527999740646
192,2F_Room1,3.0,300.0,296.8628848974111
193,2F_Room1,3.0,300.0,296.87044396957634
194,2F_Room1,3.0,300.0,296.8779576542699
195,2F_Room1,3.0,300.0,296.88542638606094
196,2F_Room1,3.0,300.0,296.8928505938172
197,2F_Room1,3.0,300.0,296.90023070079945
198,2F_Room1,3.0,300.0,296.90756712475485
199,2F_Room1,3.0,300.0,296.91486027800784
200,2F_Room1,3.0,300.0,296.92211056754945
201,2F_Room1,3.0,300.0,296.9293183951249
202,2F_Room1,3.0,300.0,296.93648415731917
203,2F_Room1,3.0,300.0,296.9436082456413
204,2F_Room1,3.0,300.0,296.95069104660666
205,2F_Room1,3.0,300.0,296.95773294181777
206,2F_Room1,3.0,300.0,296.96473430804355
207,2F_Room1,3.0,300.0,296.9716955172969
208,2F_Room1,3.0,300.0,296.97861693691095
209,2F_Room1,3.0,300.0,296.9854989296137
210,2F_Room1,3.0,300.0,296.99234185360126
211,2F_Room1,3.0,300.0,296.9991460626096
212,2F_Room1,3.0,300.0,297.00591190598516
213,2F_Room1,3.0,300.0,297.01263972875387
214,2F_Room1,3.0,300.0,297.0193298716888
215,2F_Room1,3.0,300.0,297.02598267137694
216,2F_Room1,3.0,300.0,297.03259846028425
217,2F_Room1,3.0,300.0,297.03917756681966
218,2F_Room1,3.0,300.0,297.04572031539794
219,2F_Room1,3.0,300.0,297.0522270265014
220,2F_Room1,3.0,300.0,297.0586980167401
221,2F_Room1,3.0,300.0,297.0651335989116
222,2F_Room1,3.0,300.0,297.07153408205886
223,2F_Room1,3.0,300.0,297.07789977152754
224,2F_Room1,3.0,300.0,297.08423096902226
225,2F_Room1,3.0,300.0,297.0905279726614
226,2F_Room1,3.0,300.0,297.09679107703147
227,2F_Room1,3.0,300.0,297.10302057324
228,2F_Room1,3.0,300.0,297.1092167489677
229,2F_Room1,3.0,300.0,297.11537988851984
230,2F_Room1,3.0,300.0,297.1215102728762
231,2F_Room1,3.0,300.0,297.1276081797406
232,2F_Room1,3.0,300.0,297.1336738835894
233,2F_Room1,3.0,300.0,297.1397076557189
234,2F_Room1,3.0,300.0,297.1457097642923
235,2F_Room1,3.0,300.0,297.15168047438556
236,2F_Room1,3.0,300.0,297.1576200480324
237,2F_Room1,3.0,300.0,297.16352874426866
238,2F_Room1,3.0,300.0,297.1694068191759
239,2F_Room1,3.0,300.0,297.175254525924
240,2F_Room1,3.0,300.0,297.18107211481333
241,2F_Room1,3.0,300.0,297.1868598333159
242,2F_Room1,3.0,300.0,297.192617926116
243,2F_Room1,3.0,300.0,297.19834663514996
244,2F_Room1,3.0,300.0,297.2040461996454
245,2F_Room1,3.0,300.0,297.2097168561597
246,2F_Room1,3.0,300.0,297.21535883861765
247,2F_Room1,3.0,300.0,297.220972378349
248,2F_Room1,3.0,300.0,297.2265577041247
249,2F_Room1,3.0,300.0,297.23211504219273
250,2F_Room1,3.0,300.0,297.2376446163138
251,2F_Room1,3.0,300.0,297.2431466477957
252,2F_Room1,3.0,300.0,297.2486213555275
253,2F_Room1,3.0,300.0,297.2540689560133
254,2F_Room1,3.0,300.0,297.25948966340496
255,2F_Room1,3.0,300.0,297.26488368953454
256,2F_Room1,3.0,300.0,297.2702512439464
257,2F_Room1,3.0,300.0,297.27559253392843
258,2F_Room1,3.0,300.0,297.2809077645428
259,2F_Room1,3.0,300.0,297.28619713865646
260,2F_Room1,3.0,300.0,297.2914608569709
261,2F_Room1,3.0,300.0,297.29669911805144
262,2F_Room1,3.0,300.0,297.3019121183561
263,2F_Room1,3.0,300.0,297.307100052264
264,2F_Room1,3.0,300.0,297.31226311210327
265,2F_Room1,3.0,300.0,297.31740148817863
266,2F_Room1,3.0,300.0,297.32251536879824
267,2F_Room1,3.0,300.0,297.3276049403004
268,2F_Room1,3.0,300.0,297.33267038707953
269,2F_Room1,3.0,300.0,297.3377118916122
270,2F_Room1,3.0,300.0,297.34272963448217
271,2F_Room1,3.0,300.0,297.3477237944055
272,2F_Room1,3.0,300.0,297.352694548255
273,2F_Room1,3.0,300.0,297.3576420710843
274,2F_Room1,3.0,300.0,297.36256653615163
275,2F_Room1,3.0,300.0,297.36746811494334
276,2F_Room1,3.0,300.0,297.3723469771967
277,2F_Room1,3.0,300.0,297.3772032909226
278,2F_Room1,3.0,300.0,297.3820372224279
279,2F_Room1,3.0,300.0,297.3868489363374
280,2F_Room1,3.0,300.0,297.3916385956152
281,2F_Room1,3.0,300.0,297.3964063615862
282,2F_Room1,3.0,300.0,297.401152393957
283,2F_Room1,3.0,300.0,297.4058768508365
284,2F_Room1,3.0,300.0,297.410579888756
285,2F_Room1,3.0,300.0,297.4152616626895
286,2F_Room1,3.0,300.0,297.4199223260731
287,2F_Room1,3.0,300.0,297.4245620308246
288,2F_Room1,3.0,300.0,297.42918092736227
289,2F_Room1,3.0,300.0,297.43377916462396
290,2F_Room1,3.0,300.0,297.4383568900854
291,2F_Room1,3.0,300.0,297.4429142497785
292,2F_Room1,3.0,300.0,297.4474513883092
293,2F_Room1,3.0,300.0,297.4519684488754
294,2F_Room1,3.0,300.0,297.4564655732839
295,2F_Room1,3.0,300.0,297.46094290196805
296,2F_Room1,3.0,300.0,297.4654005740044
297,2F_Room1,3.0,300.0,297.46983872712923
298,2F_Room1,3.0,300.0,297.4742574977553
299,2F_Room1,3.0,300.0,297.47865702098755
